player,nationality,position,team,comp_level,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense
Yann Kitala,,FW,Almere City,Eredivisie,25,1998,5.3,9.0,1.68,4.0,0.0,3.0,1.0,1.0,0.0,2.0,0.37,0.0,0.0,1.0,1.0,0.0,0.0
Joshua Kitolano,NOR,MF,Sparta R'dam,Eredivisie,21,2001,23.4,46.0,1.97,42.0,0.0,0.0,2.0,2.0,0.0,4.0,0.17,4.0,0.0,0.0,0.0,0.0,0.0
Mathias Kjølø,NOR,MF,Twente,Eredivisie,22,2001,24.8,40.0,1.61,37.0,0.0,0.0,2.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Davy Klaassen,NED,MF,Ajax,Eredivisie,30,1993,0.7,4.0,5.9,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Klaiber,SUR,DF,Utrecht,Eredivisie,29,1994,1.1,2.0,1.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flip Klomp,NED,MF,Volendam,Eredivisie,21,2001,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mats Köhlert,GER,DF,Heerenveen,Eredivisie,25,1998,32.9,111.0,3.38,85.0,20.0,1.0,2.0,1.0,2.0,7.0,0.21,6.0,1.0,0.0,0.0,0.0,0.0
Luuk Koopmans,NED,GK,Fortuna Sittard,Eredivisie,29,1993,5.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peer Koopmeiners,NED,MF,Almere City,Eredivisie,23,2000,30.8,96.0,3.12,43.0,44.0,1.0,2.0,2.0,4.0,12.0,0.39,5.0,6.0,0.0,0.0,1.0,0.0
Kacper Kozłowski,POL,"MF,FW",Vitesse,Eredivisie,19,2003,22.7,77.0,3.39,43.0,11.0,9.0,8.0,6.0,0.0,7.0,0.31,6.0,0.0,0.0,1.0,0.0,0.0
Joris Kramer,NED,DF,Go Ahead Eag,Eredivisie,26,1996,28.5,19.0,0.67,14.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michiel Kramer,NED,FW,RKC Waalwijk,Eredivisie,34,1988,20.3,33.0,1.63,30.0,0.0,1.0,2.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
Filip Krastev,BUL,MF,Zwolle,Eredivisie,21,2001,10.0,29.0,2.9,18.0,0.0,6.0,1.0,3.0,1.0,3.0,0.3,1.0,0.0,2.0,0.0,0.0,0.0
Mohammed Kudus,GHA,"FW,MF",Ajax,Eredivisie,22,2000,2.0,11.0,5.5,7.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Bas Kuipers,NED,DF,Go Ahead Eag,Eredivisie,28,1994,32.8,101.0,3.08,67.0,21.0,3.0,5.0,4.0,1.0,7.0,0.21,6.0,1.0,0.0,0.0,0.0,0.0
Garang Kuol,AUS,"FW,MF",Volendam,Eredivisie,18,2004,7.6,10.0,1.32,7.0,0.0,2.0,0.0,1.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0
Dave Kwakman,NED,MF,AZ Alkmaar,Eredivisie,18,2004,0.8,4.0,4.74,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajiv van La Parra,NED,"FW,MF",Almere City,Eredivisie,32,1991,20.0,56.0,2.8,31.0,1.0,6.0,8.0,10.0,0.0,5.0,0.25,0.0,1.0,0.0,1.0,3.0,0.0
Zakaria Labyad,MAR,"MF,FW",Utrecht,Eredivisie,30,1993,3.1,9.0,2.92,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.32,0.0,1.0,0.0,0.0,0.0,0.0
Mayckel Lahdo,SWE,FW,AZ Alkmaar,Eredivisie,20,2002,8.5,22.0,2.58,16.0,0.0,5.0,1.0,0.0,0.0,7.0,0.82,6.0,0.0,1.0,0.0,0.0,0.0
Thomas Lam,FIN,DF,Zwolle,Eredivisie,29,1993,29.4,25.0,0.85,20.0,0.0,0.0,5.0,0.0,0.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0
Sam Lammers,NED,FW,Utrecht,Eredivisie,26,1997,17.8,47.0,2.64,35.0,0.0,4.0,6.0,2.0,0.0,4.0,0.22,3.0,0.0,1.0,0.0,0.0,0.0
Lazaros Lamprou,GRE,"FW,MF",Excelsior,Eredivisie,25,1997,18.0,48.0,2.67,37.0,1.0,3.0,4.0,2.0,1.0,7.0,0.39,6.0,0.0,0.0,1.0,0.0,0.0
Tygo Land,NED,MF,PSV Eindhoven,Eredivisie,17,2006,0.2,6.0,25.71,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.29,1.0,0.0,0.0,0.0,0.0,0.0
Noa Lang,NED,"FW,MF",PSV Eindhoven,Eredivisie,24,1999,6.5,46.0,7.1,35.0,1.0,2.0,3.0,4.0,1.0,3.0,0.46,2.0,0.0,0.0,0.0,1.0,0.0
Tobias Lauritsen,NOR,FW,Sparta R'dam,Eredivisie,25,1997,27.6,70.0,2.54,55.0,0.0,1.0,7.0,7.0,0.0,12.0,0.43,11.0,0.0,0.0,0.0,1.0,0.0
Barry Lauwers,NED,GK,Volendam,Eredivisie,23,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Lazetić,SRB,"FW,DF",Fortuna Sittard,Eredivisie,19,2004,2.0,4.0,2.03,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Le Roux,RSA,MF,Volendam,Eredivisie,23,2000,9.7,8.0,0.82,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richy Ledezma,USA,MF,PSV Eindhoven,Eredivisie,22,2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin Leerdam,SUR,DF,Heracles Almelo,Eredivisie,33,1990,8.7,7.0,0.81,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
Yannick Leliendal,NED,DF,Utrecht,Eredivisie,21,2002,5.5,12.0,2.18,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Lelieveld,NED,DF,RKC Waalwijk,Eredivisie,25,1997,26.9,88.0,3.27,79.0,5.0,2.0,1.0,1.0,0.0,5.0,0.19,5.0,0.0,0.0,0.0,0.0,0.0
Isac Lidberg,SWE,FW,Utrecht,Eredivisie,24,1998,10.5,20.0,1.91,10.0,0.0,1.0,5.0,4.0,0.0,3.0,0.29,2.0,0.0,0.0,1.0,0.0,0.0
Anthony Limbombe,BEL,FW,Almere City,Eredivisie,29,1994,2.0,5.0,2.47,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Limbombe,BEL,"FW,MF",Heracles Almelo,Eredivisie,22,2001,19.3,40.0,2.07,22.0,0.0,6.0,3.0,8.0,1.0,4.0,0.21,1.0,0.0,0.0,1.0,2.0,0.0
Ondřej Lingr,CZE,"MF,FW",Feyenoord,Eredivisie,24,1998,3.8,17.0,4.5,8.0,0.0,3.0,5.0,1.0,0.0,1.0,0.26,0.0,0.0,0.0,1.0,0.0,0.0
Evert Linthorst,NED,MF,Go Ahead Eag,Eredivisie,23,2000,26.3,53.0,2.02,50.0,1.0,0.0,1.0,1.0,0.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0
Enric Llansana,NED,"MF,DF",Go Ahead Eag,Eredivisie,22,2001,13.6,40.0,2.95,34.0,0.0,0.0,4.0,1.0,1.0,3.0,0.22,2.0,0.0,0.0,1.0,0.0,0.0
Loizos Loizou,CYP,"FW,MF",Heerenveen,Eredivisie,20,2003,1.5,1.0,0.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Lokesa,BEL,"FW,MF",RKC Waalwijk,Eredivisie,18,2004,22.9,61.0,2.66,42.0,3.0,4.0,7.0,3.0,2.0,6.0,0.26,4.0,0.0,0.0,1.0,1.0,0.0
Justin Lonwijk,SUR,"FW,MF",Fortuna Sittard,Eredivisie,23,1999,11.4,27.0,2.38,19.0,0.0,0.0,3.0,4.0,1.0,4.0,0.35,2.0,0.0,0.0,1.0,1.0,0.0
Marcos López,PER,DF,Feyenoord,Eredivisie,23,1999,5.2,20.0,3.87,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.39,2.0,0.0,0.0,0.0,0.0,0.0
Hirving Lozano,MEX,FW,PSV Eindhoven,Eredivisie,28,1995,17.1,96.0,5.62,64.0,6.0,11.0,11.0,3.0,1.0,15.0,0.88,11.0,0.0,0.0,4.0,0.0,0.0
Thierry Lutonda,BEL,DF,RKC Waalwijk,Eredivisie,22,2000,8.0,13.0,1.62,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
Christopher Mamengi,NED,"DF,FW",Almere City,Eredivisie,22,2001,0.8,2.0,2.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Million Manhoef,NED,FW,Vitesse,Eredivisie,21,2002,16.2,63.0,3.88,29.0,8.0,15.0,7.0,4.0,0.0,2.0,0.12,0.0,0.0,1.0,1.0,0.0,0.0
Sivert Mannsverk,NOR,"MF,DF",Ajax,Eredivisie,21,2002,9.8,18.0,1.83,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0
Richonell Margaret,NED,"FW,MF",RKC Waalwijk,Eredivisie,22,2000,9.3,33.0,3.55,25.0,0.0,5.0,0.0,3.0,0.0,2.0,0.22,1.0,0.0,1.0,0.0,0.0,0.0
Nathan Markelo,CUW,DF,Fortuna Sittard,Eredivisie,24,1999,0.8,2.0,2.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro David Rosendo Marques,POR,FW,NEC Nijmegen,Eredivisie,25,1998,0.5,2.0,4.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar'jany Martha,NED,"DF,FW",Ajax,Eredivisie,19,2003,7.8,24.0,3.1,19.0,1.0,3.0,0.0,1.0,0.0,2.0,0.26,2.0,0.0,0.0,0.0,0.0,0.0
Bruno Martins Indi,NED,DF,AZ Alkmaar,Eredivisie,31,1992,8.4,23.0,2.73,21.0,0.0,1.0,1.0,0.0,0.0,3.0,0.36,3.0,0.0,0.0,0.0,0.0,0.0
Faiz Mattoir,COM,"FW,MF",Almere City,Eredivisie,23,2000,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnus Mattsson,DEN,MF,NEC Nijmegen,Eredivisie,24,1999,19.0,64.0,3.37,50.0,2.0,6.0,3.0,1.0,2.0,9.0,0.47,7.0,0.0,0.0,2.0,0.0,0.0
Myron Mau-Asam,NED,MF,Volendam,Eredivisie,19,2004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Maulun,FRA,MF,Volendam,Eredivisie,26,1996,7.8,26.0,3.36,14.0,10.0,0.0,1.0,0.0,1.0,3.0,0.39,1.0,0.0,0.0,1.0,0.0,1.0
Adrian Mazilu,ROU,FW,Vitesse,Eredivisie,17,2005,0.3,1.0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loïc Mbe Soh,FRA,DF,Almere City,Eredivisie,22,2001,14.0,10.0,0.71,7.0,0.0,0.0,2.0,1.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
Xavier Mbuyamba,NED,DF,Volendam,Eredivisie,21,2001,6.7,9.0,1.34,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakov Medić,CRO,DF,Ajax,Eredivisie,24,1998,3.7,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexx Meerdink,NED,FW,Vitesse,Eredivisie,20,2003,6.6,23.0,3.51,19.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexx Meerdink,NED,"FW,MF",AZ Alkmaar,Eredivisie,20,2003,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Meijers,NED,DF,RKC Waalwijk,Eredivisie,35,1987,25.6,57.0,2.22,37.0,15.0,0.0,2.0,2.0,1.0,8.0,0.31,4.0,3.0,0.0,1.0,0.0,0.0
Rick Meijssen,NED,DF,Sparta R'dam,Eredivisie,21,2002,9.8,7.0,0.71,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raz Meir,ISR,DF,RKC Waalwijk,Eredivisie,26,1996,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julien Mesbahi,NED,DF,Twente,Eredivisie,17,2006,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metinho,BRA,MF,Sparta R'dam,Eredivisie,20,2003,14.1,28.0,1.99,22.0,2.0,0.0,1.0,2.0,1.0,4.0,0.28,3.0,0.0,0.0,0.0,0.0,1.0
Melle Meulensteen,NED,MF,Vitesse,Eredivisie,24,1999,22.7,41.0,1.81,31.0,2.0,2.0,4.0,0.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Daryl van Mieghem,NED,MF,Volendam,Eredivisie,33,1989,1.7,7.0,4.06,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djordje Mihailovic,USA,MF,AZ Alkmaar,Eredivisie,24,1998,3.1,13.0,4.24,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0
Sven Mijnans,NED,"MF,FW",AZ Alkmaar,Eredivisie,23,2000,26.3,90.0,3.42,70.0,8.0,5.0,5.0,2.0,0.0,14.0,0.53,9.0,2.0,1.0,2.0,0.0,0.0
Georges Mikautadze,GEO,"MF,FW",Ajax,Eredivisie,22,2000,2.6,2.0,0.76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoni Milambo,NED,"MF,FW",Feyenoord,Eredivisie,18,2005,2.6,9.0,3.49,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0
David Min,NED,FW,RKC Waalwijk,Eredivisie,24,1999,18.4,42.0,2.29,27.0,0.0,8.0,3.0,3.0,1.0,3.0,0.16,1.0,0.0,0.0,1.0,1.0,0.0
Yankuba Minteh,GAM,FW,Feyenoord,Eredivisie,19,2004,16.2,94.0,5.81,57.0,1.0,27.0,5.0,2.0,2.0,20.0,1.24,8.0,0.0,9.0,1.0,1.0,1.0
Damon Mirani,NED,"MF,DF",Volendam,Eredivisie,27,1996,32.0,35.0,1.09,31.0,0.0,0.0,2.0,1.0,1.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0
Shunsuke Mito,JPN,"FW,MF",Sparta R'dam,Eredivisie,20,2002,11.3,27.0,2.39,22.0,0.0,2.0,1.0,1.0,1.0,3.0,0.27,2.0,0.0,0.0,0.0,1.0,0.0
Siem de Moes,NED,DF,Excelsior,Eredivisie,19,2004,3.2,2.0,0.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Mühren,NED,FW,Volendam,Eredivisie,34,1989,16.5,19.0,1.15,14.0,0.0,1.0,2.0,1.0,1.0,3.0,0.18,1.0,0.0,0.0,2.0,0.0,0.0
Jeremy van Mullem,NED,MF,Sparta R'dam,Eredivisie,24,1999,0.8,1.0,1.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derry Murkin,ENG,DF,Volendam,Eredivisie,24,1999,2.0,5.0,2.5,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Møller Wolfe,NOR,DF,AZ Alkmaar,Eredivisie,21,2002,26.4,40.0,1.52,35.0,0.0,0.0,3.0,0.0,2.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
Adi Nalic,BIH,"FW,MF",Almere City,Eredivisie,25,1997,2.4,8.0,3.38,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.42,1.0,0.0,0.0,0.0,0.0,0.0
Younes Namli,DEN,"FW,MF",Zwolle,Eredivisie,29,1994,28.5,136.0,4.78,102.0,14.0,7.0,7.0,6.0,0.0,13.0,0.46,10.0,1.0,0.0,1.0,1.0,0.0
Abdenego Nankishi,GER,FW,Heracles Almelo,Eredivisie,21,2002,3.9,7.0,1.81,3.0,0.0,3.0,0.0,1.0,0.0,4.0,1.03,1.0,0.0,3.0,0.0,0.0,0.0
Gerrit Nauber,GER,DF,Go Ahead Eag,Eredivisie,31,1992,19.5,12.0,0.62,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
Noah Naujoks,NED,"MF,FW",Excelsior,Eredivisie,21,2002,11.7,14.0,1.2,9.0,0.0,0.0,3.0,0.0,2.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
Imran Nazih,MAR,MF,Volendam,Eredivisie,17,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camiel Neghli,NED,FW,Sparta R'dam,Eredivisie,21,2001,15.0,66.0,4.39,38.0,17.0,6.0,3.0,1.0,1.0,6.0,0.4,3.0,0.0,2.0,0.0,1.0,0.0
Luc Netten,NED,DF,NEC Nijmegen,Eredivisie,19,2004,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ion Nicolaescu,MDA,FW,Heerenveen,Eredivisie,24,1998,7.8,8.0,1.02,4.0,0.0,2.0,1.0,1.0,0.0,1.0,0.13,0.0,0.0,1.0,0.0,0.0,0.0
Reuven Niemeijer,NED,"MF,FW",RKC Waalwijk,Eredivisie,28,1995,17.8,38.0,2.13,25.0,1.0,1.0,7.0,4.0,0.0,3.0,0.17,2.0,0.0,1.0,0.0,0.0,0.0
Bart Nieuwkoop,NED,DF,Feyenoord,Eredivisie,27,1996,9.5,18.0,1.89,15.0,1.0,0.0,2.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
Sven Nieuwpoort,NED,DF,Excelsior,Eredivisie,30,1993,16.3,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristian Nökkvi Hlynsson,ISL,"MF,FW",Ajax,Eredivisie,19,2004,19.6,49.0,2.5,38.0,3.0,2.0,4.0,2.0,0.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0
Andries Noppert,NED,GK,Heerenveen,Eredivisie,29,1994,22.0,4.0,0.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tijjani Noslin,NED,FW,Fortuna Sittard,Eredivisie,24,1999,11.3,33.0,2.91,21.0,3.0,7.0,0.0,1.0,1.0,3.0,0.26,2.0,0.0,1.0,0.0,0.0,0.0
Hugo Novoa,ESP,"DF,FW",Utrecht,Eredivisie,20,2003,2.3,3.0,1.34,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ché Nunnely,NED,FW,Heerenveen,Eredivisie,24,1999,19.0,44.0,2.31,33.0,0.0,5.0,4.0,1.0,1.0,5.0,0.26,5.0,0.0,0.0,0.0,0.0,0.0
Djenahro Nunumete,NED,DF,Heerenveen,Eredivisie,21,2002,0.6,1.0,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bram Nuytinck,NED,DF,NEC Nijmegen,Eredivisie,33,1990,26.7,19.0,0.71,14.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armando Obispo,NED,DF,PSV Eindhoven,Eredivisie,24,1999,1.9,2.0,1.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jens Odgaard,DEN,"FW,MF",AZ Alkmaar,Eredivisie,24,1999,4.9,14.0,2.83,7.0,5.0,0.0,1.0,1.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0
Kayne van Oevelen,NED,GK,Volendam,Eredivisie,19,2003,1.0,1.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koki Ogawa,JPN,FW,NEC Nijmegen,Eredivisie,25,1997,24.5,23.0,0.94,17.0,0.0,1.0,3.0,2.0,0.0,7.0,0.29,4.0,0.0,0.0,2.0,1.0,0.0
Jeppe Okkels,DEN,"FW,DF",Utrecht,Eredivisie,24,1999,1.8,7.0,3.82,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.09,2.0,0.0,0.0,0.0,0.0,0.0
Lars Olden Larsen,NOR,FW,NEC Nijmegen,Eredivisie,24,1998,7.5,14.0,1.87,9.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Olij,NED,GK,Sparta R'dam,Eredivisie,27,1995,34.0,12.0,0.35,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
Simon Olsson,SWE,"MF,FW",Heerenveen,Eredivisie,25,1997,30.3,71.0,2.34,58.0,0.0,4.0,6.0,2.0,1.0,9.0,0.3,6.0,0.0,2.0,1.0,0.0,0.0
Richie Omorowa,SWE,FW,Excelsior,Eredivisie,19,2004,5.7,7.0,1.23,5.0,0.0,0.0,1.0,1.0,0.0,2.0,0.35,1.0,0.0,0.0,1.0,0.0,0.0
Fredrik Oppegard,NOR,DF,Heracles Almelo,Eredivisie,20,2002,15.0,21.0,1.4,17.0,0.0,2.0,1.0,1.0,0.0,4.0,0.27,3.0,0.0,0.0,1.0,0.0,0.0
Ragnar Oratmangoen,IDN,"MF,FW",Fortuna Sittard,Eredivisie,25,1998,9.8,34.0,3.45,29.0,2.0,0.0,3.0,0.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0
Alois Oroz,CRO,DF,Vitesse,Eredivisie,22,2000,21.0,17.0,0.81,13.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anas Ouahim,GER,"MF,FW",Heracles Almelo,Eredivisie,25,1997,13.5,28.0,2.07,17.0,0.0,2.0,4.0,4.0,1.0,4.0,0.3,2.0,0.0,0.0,1.0,0.0,1.0
Mohamed Oukhattou,NED,"FW,MF",Zwolle,Eredivisie,18,2005,0.4,3.0,8.71,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yassin Oukili,NED,MF,RKC Waalwijk,Eredivisie,22,2001,31.0,73.0,2.36,57.0,0.0,5.0,5.0,4.0,2.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0
Bilal Ould-Chikh,MAR,"FW,MF",Volendam,Eredivisie,26,1997,23.6,90.0,3.82,47.0,22.0,15.0,3.0,3.0,0.0,8.0,0.34,5.0,2.0,1.0,0.0,0.0,0.0
Rome-Jayden Owusu-Oduro,NED,GK,AZ Alkmaar,Eredivisie,19,2004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oğuzhan Özyakup,TUR,MF,Fortuna Sittard,Eredivisie,30,1992,10.7,34.0,3.18,18.0,13.0,1.0,1.0,1.0,0.0,2.0,0.19,1.0,1.0,0.0,0.0,0.0,0.0
Igor Paixão,BRA,FW,Feyenoord,Eredivisie,23,2000,21.4,112.0,5.23,58.0,29.0,6.0,8.0,9.0,2.0,8.0,0.37,5.0,1.0,0.0,1.0,0.0,1.0
Ivor Pandur,CRO,GK,Fortuna Sittard,Eredivisie,23,2000,16.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy Parrott,IRL,FW,Excelsior,Eredivisie,21,2002,17.6,43.0,2.41,24.0,0.0,7.0,7.0,5.0,0.0,4.0,0.22,4.0,0.0,0.0,0.0,0.0,0.0
Vangelis Pavlidis,GRE,FW,AZ Alkmaar,Eredivisie,24,1998,33.3,102.0,3.07,71.0,0.0,12.0,13.0,3.0,3.0,13.0,0.39,9.0,0.0,1.0,0.0,1.0,2.0
Deron Payne,NED,DF,Volendam,Eredivisie,20,2002,9.6,15.0,1.56,13.0,0.0,1.0,1.0,0.0,0.0,2.0,0.21,1.0,0.0,0.0,1.0,0.0,0.0
Álvaro Peña,ESP,MF,Almere City,Eredivisie,31,1991,12.5,31.0,2.47,22.0,3.0,2.0,0.0,3.0,1.0,1.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0
Alexandre Penetra,POR,DF,AZ Alkmaar,Eredivisie,21,2001,19.5,15.0,0.77,12.0,1.0,0.0,2.0,0.0,0.0,4.0,0.21,2.0,1.0,0.0,1.0,0.0,0.0
Ricardo Pepi,USA,"FW,MF",PSV Eindhoven,Eredivisie,20,2003,5.4,25.0,4.64,20.0,0.0,2.0,2.0,1.0,0.0,4.0,0.74,2.0,0.0,1.0,1.0,0.0,0.0
Brayann Pereira,FRA,DF,NEC Nijmegen,Eredivisie,20,2003,8.8,8.0,0.91,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer Peterson,SWE,"MF,FW",Fortuna Sittard,Eredivisie,28,1994,6.5,28.0,4.32,13.0,9.0,3.0,1.0,2.0,0.0,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0
Kik Pierie,NED,DF,Excelsior,Eredivisie,23,2000,3.3,2.0,0.61,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivo Pinto,POR,DF,Fortuna Sittard,Eredivisie,33,1990,31.2,84.0,2.69,64.0,17.0,1.0,2.0,0.0,0.0,5.0,0.16,3.0,1.0,0.0,1.0,0.0,0.0
